0.070
0.952
1.695
1.881
2.717
2.856
3.715
3.994
4.760
5.039
5.689
5.898
6.293
6.571
6.827
7.477
7.616
8.499
8.638
9.520
9.752
10.356
10.658
11.192
11.355
11.935
12.307
13.282
13.421
14.211
14.350
14.930
15.256
15.395
16.184
16.393
17.322
18.251
18.460
18.994
19.133
19.412
20.039
21.014
21.130
21.804
22.013
22.268
22.918
23.104
23.917
24.079
24.636
24.961
25.263
25.913
26.030
26.982
27.818
27.980
28.886
29.141
29.768
30.047
30.766
30.999
31.765
32.067
32.740
33.019
33.692
33.831
34.528
34.644
34.830
35.782
36.084
36.757
36.989
37.500
37.686
38.684
38.940
39.590
39.892
40.171
40.635
40.960
41.587
41.958
42.655
42.887
43.654
43.955
44.397
44.559
44.745
45.627
45.976
46.347
46.533
46.672
47.229
47.624
47.856
48.599
48.855
49.575
49.876
50.550
50.828
51.455
51.572
52.454
52.616
53.476
53.592
54.288
54.474
54.590
55.519
55.681
56.633
56.935
57.121
57.284
57.632
57.864
58.538
58.932
59.536
59.675
60.581
60.883
61.347
61.603
61.858
62.601
62.926
63.530
63.855
64.180
64.459
64.644
65.573
65.852
66.572
66.873
67.570
67.872
68.383
68.569
69.521
69.846
70.565
70.891
71.239
71.471
71.634
72.632
72.934
73.514
73.677
74.606
74.908
75.627
75.929
76.579
76.835
77.531
77.833
78.553
78.832
79.110
79.226
79.505
80.480
80.620
80.782
81.061
81.340
82.245
