0.372
1.207
1.393
1.509
1.881
2.276
2.392
2.554
2.717
2.856
2.972
3.251
3.437
3.576
3.762
3.878
4.110
4.435
4.621
4.899
5.085
5.341
5.480
5.689
5.828
6.734
6.896
7.082
7.245
7.825
8.127
8.475
8.661
8.777
9.102
9.404
9.520
9.683
9.961
10.194
10.403
10.588
10.728
10.937
11.540
11.656
11.842
12.098
12.237
12.353
12.539
12.701
12.864
12.980
13.421
13.932
14.280
14.396
14.675
14.814
15.186
15.511
15.766
16.347
16.672
16.811
16.951
17.090
17.276
17.438
17.554
17.717
17.903
18.088
18.321
18.553
18.785
19.017
19.365
19.482
19.644
19.923
20.178
20.387
20.921
21.037
21.177
21.339
21.571
21.966
22.245
22.407
22.523
22.965
23.174
23.290
